terms,pos,type,count
얻지,Noun,한상대,1
얼마,Noun,한상대,1
얼마나,Noun,정상명,1
엄격한,Adjective,송광수,1
엄격히,Adjective,문무일,1
엄단하,Noun,김수남,1
엄정,Noun,김종빈,1
엄정한,Adjective,송광수,1
엄하,Noun,김종빈,1
업무,Noun,김수남,2
없게,Adjective,문무일,2
없겠습니다,Adjective,정상명,1
없고,Adjective,김수남,1
없고,Adjective,임채진,1
없기,Adjective,김종빈,1
없는,Adjective,김종빈,1
없는,Adjective,임채진,1
없다고,Adjective,송광수,1
없도록,Adjective,김종빈,1
없듯이,Adjective,김종빈,1
없습니다,Adjective,김수남,3
없습니다,Adjective,김준규,1
없습니다,Adjective,송광수,1
없습니다,Adjective,임채진,1
없습니다,Adjective,한상대,1
없어,Adjective,송광수,1
없어야,Adjective,정상명,1
없었는지,Adjective,김수남,1
없었는지,Adjective,임채진,1
없었던,Adjective,송광수,1
없었습니다,Adjective,김종빈,1
없었습니다,Adjective,정상명,1
없었습니다,Adjective,채동욱,1
없으면,Adjective,송광수,1
없이,Adverb,김수남,1
없이,Adverb,김종빈,2
없이,Adverb,김준규,1
없이,Adverb,송광수,3
없이,Adverb,임채진,5
없이,Adverb,정상명,2
없이,Adverb,채동욱,2
없지만,Adjective,김준규,1
없지만,Adjective,송광수,2
엊그제,Noun,김수남,1
엊그제,Noun,김진태,1
에,Josa,김수남,19
에,Josa,김종빈,19
에,Josa,김준규,7
에,Josa,김진태,6
에,Josa,문무일,14
에,Josa,송광수,22
에,Josa,임채진,16
에,Josa,정상명,10
에,Josa,채동욱,8
에,Josa,한상대,6
에게,Josa,김수남,2
에게,Josa,김종빈,10
에게,Josa,김준규,1
에게,Josa,김진태,3
에게,Josa,문무일,1
에게,Josa,송광수,2
에게,Josa,정상명,1
에게,Josa,한상대,2
에게는,Josa,김종빈,1
에게는,Josa,송광수,2
에게는,Josa,채동욱,2
에게도,Josa,김수남,1
에게도,Josa,채동욱,1
에는,Josa,김수남,1
에는,Josa,김진태,1
에는,Josa,문무일,2
에는,Josa,임채진,2
에도,Josa,김수남,1
에도,Josa,김종빈,3
에도,Josa,김진태,1
에도,Josa,문무일,3
에도,Josa,송광수,1
에도,Josa,임채진,1
에만,Josa,정상명,1
에베레스트,Noun,정상명,1
에서,Josa,김수남,5
에서,Josa,김종빈,4
에서,Josa,김준규,1
에서,Josa,문무일,3
에서,Josa,송광수,5
에서,Josa,임채진,2
에서,Josa,정상명,2
에서,Josa,채동욱,3
에서,Josa,한상대,5
에서도,Josa,김종빈,1
에서도,Josa,송광수,1
에서도,Josa,임채진,3
에서도,Josa,채동욱,2
에서도,Josa,한상대,3
에서라도,Josa,김진태,1
에서만,Josa,김준규,1
에서부터,Josa,김수남,1
에서의,Josa,문무일,1
여,Foreign,채동욱,1
여,Josa,김종빈,1
여,Modifier,김종빈,1
여,Modifier,김진태,1
여,Noun,김진태,1
여건,Noun,김종빈,1
여건,Noun,임채진,2
여기,Noun,김진태,1
여기,Noun,채동욱,1
여기는,Verb,문무일,1
여러,Noun,김진태,1
여러,Noun,문무일,2
여러,Noun,채동욱,1
여러분,Noun,김수남,12
여러분,Noun,김종빈,19
여러분,Noun,김준규,4
여러분,Noun,김진태,15
여러분,Noun,문무일,5
여러분,Noun,송광수,10
여러분,Noun,임채진,9
여러분,Noun,정상명,14
여러분,Noun,채동욱,16
여러분,Noun,한상대,14
여론,Noun,임채진,1
여부,Noun,김종빈,1
여섯,Noun,채동욱,1
여유,Noun,한상대,1
여전하기만,Adjective,문무일,1
여전히,Adjective,김준규,1
여정,Noun,송광수,1
여정,Noun,한상대,1
여지,Noun,김종빈,1
역,Noun,김수남,1
역량,Noun,송광수,1
역량,Noun,한상대,1
역사,Noun,문무일,2
역사,Noun,임채진,1
역사,Noun,정상명,2
역지,Adjective,채동욱,1
역할,Noun,김준규,1
역할,Noun,문무일,1
역할,Noun,채동욱,2
역할,Noun,한상대,1
연,Modifier,한상대,1
연구,Noun,송광수,1
연꽃,Noun,김진태,2
열,Noun,송광수,1
열,Noun,한상대,1
열매,Noun,김종빈,1
열심히,Adverb,문무일,1
열정,Noun,김수남,1
열정,Noun,김종빈,1
열정,Noun,문무일,1
열정,Noun,송광수,1
열정,Noun,정상명,2
염두,Noun,김진태,1
염두,Noun,문무일,1
염려,Noun,한상대,1
염분,Noun,송광수,1
염원,Noun,정상명,1
엽,Noun,채동욱,1
였던,Verb,임채진,1
였습니다,Verb,한상대,1
영,Noun,김진태,1
영광,Noun,정상명,1
영원한,Adjective,송광수,1
영원히,Adjective,채동욱,1
영향,Noun,김종빈,1
예,Modifier,임채진,1
예측,Noun,송광수,1
옛,Adverb,송광수,1
옛말,Noun,김수남,1
옛말,Noun,송광수,1
오기,Noun,문무일,1
오늘,Noun,김종빈,1
오늘,Noun,송광수,1
오늘,Noun,임채진,2
오늘,Noun,정상명,1
오늘,Noun,한상대,1
오늘날,Noun,김수남,1
오래된,Adjective,정상명,1
오랫동안,Adverb,김진태,1
오로지,Adverb,김수남,1
오로지,Adverb,김종빈,1
오로지,Adverb,임채진,1
오르듯이,Verb,정상명,1
오만,Noun,한상대,3
오면서,Verb,문무일,1
오얏나무,Noun,김수남,1
오지,Noun,문무일,1
오직,Noun,김종빈,1
오직,Noun,정상명,1
오해,Noun,김수남,1
오해,Noun,임채진,1
오해,Noun,한상대,1
오히려,Noun,문무일,1
오히려,Noun,임채진,1
온,Noun,김종빈,1
온,Noun,문무일,1
온,Noun,송광수,2
온,Noun,정상명,1
올,Verb,한상대,1
올바른,Adjective,김수남,1
올바른,Adjective,채동욱,1
옮겨가는,Verb,송광수,1
옳다,Adjective,임채진,1
옳다고,Adjective,임채진,1
옳다고,Adjective,채동욱,1
옳은,Adjective,임채진,2
옷,Noun,한상대,1
옹호,Noun,김수남,1
옹호,Noun,정상명,1
와,Josa,김수남,4
와,Josa,김종빈,9
와,Josa,김준규,2
와,Josa,김진태,4
와,Josa,문무일,2
와,Josa,송광수,15
와,Josa,임채진,6
와,Josa,정상명,7
와,Josa,채동욱,3
와,Josa,한상대,5
와의,Josa,송광수,1
와의,Josa,한상대,3
와해,Verb,한상대,1
완수,Noun,김진태,1
왔고,Verb,문무일,1
왔고,Verb,송광수,1
왔고,Verb,한상대,1
왔다는,Verb,임채진,1
왔던,Verb,문무일,1
왔습니다,Verb,김수남,1
왔습니다,Verb,김진태,1
왔습니다,Verb,임채진,1
왔습니다,Verb,채동욱,4
왔지만,Verb,한상대,1
왜,Noun,김종빈,1
왜,Noun,송광수,3
외과,Noun,김수남,1
외과,Noun,송광수,1
외롭지,Adjective,임채진,1
외롭지만,Adjective,한상대,1
외면,Noun,김수남,1
외밭,Noun,김수남,1
외부,Noun,김종빈,1
외부,Noun,송광수,1
외부,Noun,채동욱,1
외압,Noun,김종빈,1
요,Noun,김종빈,1
요구,Noun,김종빈,1
요구,Noun,송광수,1
요소,Noun,김종빈,1
요체,Noun,김수남,1
욕,Noun,임채진,1
용,Noun,한상대,1
용기,Noun,임채진,1
용기,Noun,채동욱,3
용납,Noun,송광수,1
용이한,Adjective,문무일,1
우,Noun,문무일,1
우뚝,Noun,채동욱,1
우려,Noun,김종빈,2
우리,Noun,김수남,10
우리,Noun,김종빈,11
우리,Noun,김준규,3
우리,Noun,김진태,3
우리,Noun,문무일,7
우리,Noun,송광수,9
우리,Noun,임채진,5
우리,Noun,정상명,1
우리,Noun,채동욱,1
우리,Noun,한상대,9
우리나라,Noun,문무일,2
우리나라,Noun,임채진,1
우선,Noun,문무일,1
우선,Noun,정상명,1
우월한,Adjective,한상대,1
우주,Noun,김진태,1
운명,Noun,김준규,1
운명,Noun,임채진,1
운영,Noun,문무일,4
울,Noun,정상명,1
웃던,Verb,정상명,1
웃음,Noun,한상대,1
원리,Noun,문무일,1
원만한,Adjective,김종빈,1
원칙,Noun,김수남,6
원칙,Noun,김종빈,1
원칙,Noun,김준규,1
원칙,Noun,김진태,1
원칙,Noun,문무일,1
원칙,Noun,임채진,1
원칙,Noun,채동욱,1
원하는,Adjective,김종빈,1
원하는,Adjective,정상명,1
원하는,Adjective,채동욱,3
원하지,Adjective,송광수,1
위,Noun,김수남,2
위,Noun,김종빈,4
위,Noun,문무일,2
위,Noun,송광수,1
위,Noun,정상명,3
위,Noun,채동욱,2
위기,Noun,한상대,1
위선,Noun,김준규,1
위임,Noun,정상명,1
위축,Noun,한상대,1
위태롭,Noun,임채진,1
위해,Noun,김종빈,6
위해,Noun,김준규,1
위해,Noun,문무일,2
위해,Noun,송광수,7
위해,Noun,임채진,5
위해,Noun,정상명,2
위해,Noun,채동욱,3
위해,Noun,한상대,1
위협,Noun,김종빈,1
유,Noun,정상명,1
유능한,Adjective,한상대,1
유리,Noun,정상명,1
유리해지는,Adjective,임채진,1
유무,Noun,김진태,1
유제,Noun,문무일,1
유지,Noun,김수남,1
유출,Noun,임채진,1
유혹,Noun,송광수,1
유혹,Noun,채동욱,1
으로,Josa,김수남,8
으로,Josa,김종빈,13
으로,Josa,김준규,2
으로,Josa,김진태,1
으로,Josa,문무일,8
으로,Josa,송광수,5
으로,Josa,임채진,6
으로,Josa,정상명,10
으로,Josa,채동욱,5
으로,Josa,한상대,2
으로는,Josa,김종빈,1
으로는,Josa,송광수,2
으로도,Josa,정상명,1
으로도,Josa,채동욱,1
으로부터,Josa,문무일,1
으로부터,Josa,정상명,1
으로부터,Josa,한상대,2
으로서,Josa,김수남,1
으로서,Josa,김진태,2
으로서,Josa,채동욱,2
으로써,Josa,정상명,1
은,Josa,김수남,13
은,Josa,김종빈,16
은,Josa,김준규,9
은,Josa,김진태,5
은,Josa,문무일,11
은,Josa,송광수,18
은,Josa,임채진,6
은,Josa,정상명,10
은,Josa,채동욱,10
은,Josa,한상대,7
은,Noun,김수남,1
은팀,Noun,한상대,1
은혜,Noun,임채진,1
은혜,Noun,정상명,1
을,Josa,김수남,37
을,Josa,김종빈,55
을,Josa,김준규,16
을,Josa,김진태,20
을,Josa,문무일,29
을,Josa,송광수,46
을,Josa,임채진,35
을,Josa,정상명,52
을,Josa,채동욱,37
을,Josa,한상대,27
음,Noun,김수남,1
음,Noun,김진태,1
음식물,Noun,송광수,1
음해,Noun,한상대,1
응원,Noun,채동욱,1
의,Foreign,김수남,2
의,Foreign,정상명,2
의,Josa,김수남,30
의,Josa,김종빈,54
의,Josa,김준규,11
의,Josa,김진태,16
의,Josa,문무일,25
의,Josa,송광수,48
의,Josa,임채진,30
의,Josa,정상명,37
의,Josa,채동욱,29
의,Josa,한상대,14
의,Noun,김종빈,1
의,Noun,채동욱,1
의견,Noun,김수남,1
의견,Noun,김진태,1
의견,Noun,채동욱,1
의기양양하게,Adjective,김준규,1
의무,Noun,문무일,1
의미,Noun,김종빈,1
의미,Noun,임채진,2
의사,Noun,송광수,1
의식,Noun,김수남,1
의식,Noun,김종빈,1
의식,Noun,채동욱,1
의심,Noun,임채진,1
의연하게,Adjective,채동욱,2
의연하고,Adjective,김진태,1
의지,Noun,김종빈,2
의지,Noun,김진태,1
의지,Noun,송광수,4
의지,Noun,임채진,1
의지,Noun,채동욱,1
의해,Adjective,김종빈,1
의해,Adjective,송광수,1
이,Determiner,송광수,3
이,Determiner,임채진,1
이,Josa,김수남,23
이,Josa,김종빈,22
이,Josa,김준규,9
이,Josa,김진태,6
이,Josa,문무일,12
이,Josa,송광수,22
이,Josa,임채진,15
이,Josa,정상명,16
이,Josa,채동욱,17
이,Josa,한상대,8
이,Noun,김수남,3
이,Noun,김종빈,3
이,Noun,김준규,1
이,Noun,김진태,1
이,Noun,문무일,1
이,Noun,송광수,5
이,Noun,임채진,2
이,Noun,정상명,4
이,Noun,채동욱,4
이,Noun,한상대,6
이,Suffix,김진태,2
이건,Noun,임채진,2
이고,Josa,김진태,1
이고,Josa,문무일,2
이고,Josa,송광수,1
이고,Josa,임채진,1
이기,Noun,문무일,2
이기는,Verb,송광수,1
이기는,Verb,채동욱,1
이기도,Josa,채동욱,1
이기주의,Noun,김종빈,1
이기주의,Noun,송광수,1
이길,Verb,임채진,1
이끌어가겠다고,Verb,채동욱,1
이나,Josa,김종빈,2
이나,Josa,송광수,1
이나,Josa,임채진,1
이나마,Josa,김진태,1
이념,Noun,김종빈,1
이념,Noun,송광수,1
이다,Josa,송광수,2
이든,Josa,김진태,2
이라,Josa,김수남,1
이라,Josa,임채진,1
이라고,Josa,김수남,1
이라고,Josa,김종빈,1
이라고,Josa,문무일,2
이라고,Josa,정상명,2
이라고,Josa,채동욱,2
이라는,Josa,김수남,3
이라는,Josa,김종빈,1
이라는,Josa,문무일,1
이라는,Josa,임채진,2
이라는,Josa,한상대,1
이라도,Josa,김종빈,1
이라도,Josa,김진태,1
이라도,Josa,정상명,1
이란,Noun,김수남,1
이래,Adjective,한상대,1
이러한,Adjective,김종빈,2
이러한,Adjective,문무일,6
이런,Adjective,김진태,1
이런,Adjective,임채진,2
이렇게,Adverb,김수남,1
이루고자,Verb,채동욱,1
이루는,Verb,김종빈,1
이루어,Verb,김종빈,2
이루어지,Verb,김수남,1
이루어지고,Verb,김수남,1
이루어질,Verb,임채진,1
이루어질,Verb,정상명,1
이루어질,Verb,한상대,1
이룰,Verb,문무일,1
이르기까지,Verb,김수남,1
이를,Verb,김수남,1
이를,Verb,김종빈,2
이를,Verb,김준규,1
이를,Verb,문무일,1
이를,Verb,송광수,1
이를,Verb,임채진,1
이름,Noun,김종빈,1
이름,Noun,문무일,1
이름,Noun,송광수,1
이름,Noun,임채진,1
이며,Josa,문무일,2
이며,Josa,송광수,1
이며,Josa,채동욱,1
이미지,Noun,한상대,1
이번,Noun,김종빈,1
이별,Noun,김진태,3
이었고,Verb,김종빈,1
이었기에,Verb,정상명,1
이었다고,Verb,정상명,1
이었습니다,Foreign,정상명,1
이었습니다,Verb,김수남,3
이었습니다,Verb,김종빈,2
이었습니다,Verb,임채진,1
이었습니다,Verb,정상명,1
이었습니다,Verb,한상대,2
이었습니다만,Verb,정상명,1
이었지만,Verb,임채진,2
이었지만,Verb,채동욱,2
이웃,Noun,김종빈,1
이웃,Noun,채동욱,1
이원화,Noun,김종빈,1
이유,Noun,김종빈,2
이유,Noun,문무일,2
이유,Noun,송광수,4
이자,Noun,문무일,1
이제,Noun,김수남,1
이제,Noun,김종빈,2
이제,Noun,김준규,3
이제,Noun,김진태,2
이제,Noun,문무일,1
이제,Noun,송광수,1
이제,Noun,임채진,3
이제,Noun,정상명,2
이제,Noun,채동욱,2
이제,Noun,한상대,2
이치,Noun,김진태,1
이해,Noun,송광수,1
이해,Noun,임채진,1
이해,Noun,한상대,1
이해관계,Noun,임채진,1
인,Josa,김수남,1
인,Josa,김종빈,7
인,Josa,김진태,1
인,Josa,문무일,1
인,Josa,송광수,5
인,Josa,임채진,1
인,Josa,정상명,1
인,Josa,채동욱,1
인,Suffix,김수남,1
인,Suffix,김종빈,1
인,Suffix,한상대,1
인간,Noun,김진태,1
인간,Noun,채동욱,1
인간미,Noun,정상명,1
인권,Noun,김수남,1
인권,Noun,김종빈,5
인권,Noun,송광수,8
인권,Noun,임채진,1
인권,Noun,정상명,4
인권,Noun,채동욱,2
인들,Josa,김수남,1
인류,Noun,김진태,1
인사,Noun,김수남,1
인사,Noun,김종빈,1
인사,Noun,송광수,3
인사,Noun,정상명,1
인사,Noun,채동욱,1
인생,Noun,김종빈,1
인생,Noun,한상대,1
인식,Noun,김진태,1
인식,Noun,문무일,1
인식,Noun,송광수,1
인자함은,Adjective,김수남,1
인지,Josa,문무일,1
인지,Josa,채동욱,1
인지,Noun,김수남,1
인지,Noun,문무일,1
인품,Noun,김진태,1
인품,Noun,정상명,1
일,Modifier,김종빈,1
일,Modifier,정상명,1
일,Modifier,한상대,1
일,Noun,김수남,1
일,Noun,김종빈,2
일,Noun,송광수,1
일,Noun,정상명,5
일,Noun,채동욱,2
일,Noun,한상대,1
일관,Noun,채동욱,1
일까,Verb,김종빈,1
일류,Noun,한상대,2
일만,Noun,정상명,1
일생,Noun,송광수,1
일이,Modifier,김종빈,3
일이,Modifier,문무일,1
일치단결,Noun,정상명,1
일치단결,Noun,한상대,2
잃고,Verb,임채진,1
잃은,Verb,송광수,1
잃지,Verb,채동욱,1
임,Noun,김진태,1
임,Noun,송광수,1
임,Noun,임채진,1
임,Noun,정상명,1
임,Noun,채동욱,1
임기,Noun,김종빈,1
임기,Noun,임채진,1
임기,Noun,정상명,2
임무,Noun,김수남,2
임무,Noun,김준규,2
임무,Noun,임채진,1
임채진,Noun,정상명,1
임해,Noun,김수남,1
입니다,Adjective,김수남,2
입니다,Adjective,김종빈,7
입니다,Adjective,김준규,4
입니다,Adjective,김진태,1
입니다,Adjective,문무일,3
입니다,Adjective,송광수,13
입니다,Adjective,임채진,5
입니다,Adjective,정상명,5
입니다,Adjective,채동욱,4
입니다,Adjective,한상대,10
입니다만,Adjective,문무일,1
입어,Verb,김종빈,1
입은,Verb,정상명,1
입장,Noun,송광수,1
입장,Noun,임채진,1
입장,Noun,채동욱,1
입장,Noun,한상대,1
있,Adjective,김수남,1
있,Adjective,김진태,1
있게,Adjective,김수남,1
있고,Adjective,김수남,1
있고,Adjective,김준규,1
있고,Adjective,송광수,1
있고,Adjective,정상명,1
있고,Adjective,채동욱,2
있기,Adjective,정상명,1
있기에,Adjective,임채진,1
있는,Adjective,김종빈,6
있는,Adjective,김진태,1
있는,Adjective,문무일,3
있는,Adjective,송광수,2
있는,Adjective,임채진,2
있는,Adjective,정상명,4
있는,Adjective,채동욱,2
있는지,Adjective,김수남,2
있는지,Adjective,문무일,1
있는지도,Adjective,김수남,1
있다,Adjective,김종빈,2
있다,Adjective,임채진,1
있다고,Adjective,김수남,1
있다는,Adjective,김종빈,2
있다면,Adjective,김진태,2
있다면,Adjective,송광수,1
있다면,Adjective,정상명,1
있더라도,Adjective,채동욱,1
있도록,Adjective,김수남,1
있도록,Adjective,송광수,1
있도록,Adjective,임채진,1
있도록,Adjective,정상명,1
있도록,Adjective,채동욱,1
있습니다,Adjective,김수남,4
있습니다,Adjective,김종빈,3
있습니다,Adjective,김준규,3
있습니다,Adjective,김진태,1
있습니다,Adjective,문무일,2
있습니다,Adjective,송광수,8
있습니다,Adjective,임채진,2
있습니다,Adjective,정상명,2
있습니다,Adjective,채동욱,1
있습니다,Adjective,한상대,3
있습니다만,Adjective,김진태,1
있어,Adjective,김수남,1
있어,Adjective,김종빈,1
있어도,Adjective,김종빈,1
있어서,Adjective,김수남,1
있어서도,Adjective,송광수,1
있어야,Adjective,임채진,1
있어야,Adjective,정상명,1
있었겠습니까,Adjective,송광수,1
있었고,Adjective,김진태,1
있었기에,Adjective,송광수,1
있었던,Adjective,정상명,1
있었습니다,Adjective,김종빈,1
있었습니다,Adjective,송광수,1
있었습니다,Adjective,채동욱,2
있었습니다,Adjective,한상대,1
있었습니다만,Adjective,김진태,1
있으며,Adjective,김진태,1
있으며,Adjective,송광수,1
있을,Adjective,김종빈,1
있을,Adjective,김준규,1
있을,Adjective,김진태,1
있을,Adjective,송광수,1
있을,Adjective,임채진,1
있을,Adjective,정상명,1
있을,Adjective,채동욱,1
있을,Adjective,한상대,3
있지,Adjective,정상명,1
잊어서는,Verb,정상명,1
잊지,Verb,김수남,1
잊지,Verb,김진태,1
잊지,Verb,송광수,1
잊지,Verb,채동욱,1
잊지,Verb,한상대,1
잎사귀,Noun,채동욱,1
자,Suffix,김종빈,1
자,Suffix,문무일,1
자,Suffix,송광수,2
자,Suffix,정상명,1
자,Suffix,채동욱,1
자가,Noun,채동욱,1
자금,Noun,송광수,1
자긍심,Noun,김준규,1
자기,Noun,채동욱,2
자랑,Noun,정상명,1
자랑스럽습니다,Adjective,김준규,1
자리,Noun,김수남,1
자리,Noun,김종빈,2
자리,Noun,김준규,1
자리,Noun,송광수,2
자리,Noun,임채진,1
자리,Noun,정상명,2
자리,Noun,채동욱,2
자만,Noun,임채진,1
자본,Noun,정상명,1
자부,Noun,김수남,1
자부심,Noun,김종빈,1
자부심,Noun,문무일,1
자부심,Noun,한상대,1
자세,Noun,김수남,2
자세,Noun,김종빈,1
자세,Noun,문무일,1
자세,Noun,정상명,3
자세,Noun,채동욱,1
자신,Noun,김종빈,2
자신,Noun,김진태,1
자신,Noun,문무일,1
자신,Noun,송광수,2
자신,Noun,정상명,2
자신,Noun,채동욱,1
자신감,Noun,김수남,1
자신감,Noun,김준규,1
자유,Noun,김종빈,1
자유,Noun,문무일,1
자유,Noun,채동욱,1
자유,Noun,한상대,1
자유로운,Adjective,김종빈,1
자율성,Noun,송광수,1
자제력,Noun,문무일,1
자체,Noun,문무일,1
자체,Noun,채동욱,1
자칫하면,Noun,김종빈,1
작년,Noun,한상대,1
작별,Noun,김진태,1
작별,Noun,정상명,1
작별,Noun,채동욱,1
작은,Adjective,김종빈,1
작은,Adjective,송광수,1
작은,Adjective,정상명,1
작은,Adjective,채동욱,2
잔인하게,Adjective,김수남,1
잔잔해지면,Adjective,임채진,1
잔재,Noun,문무일,1
잘,Verb,문무일,1
잘,VerbPrefix,김수남,1
잘,VerbPrefix,송광수,1
잘,VerbPrefix,정상명,3
잠시,Noun,정상명,1
잡았으며,Verb,한상대,1
잡힌,Verb,정상명,1
장,Suffix,한상대,1
장관,Noun,김종빈,2
장관,Noun,송광수,1
장점,Noun,김수남,2
장치,Noun,임채진,1
재임,Noun,임채진,1
재판,Noun,김수남,1
재판,Noun,김종빈,1
쟁취,Noun,문무일,1
저,Determiner,송광수,1
저,Noun,김수남,4
저,Noun,김종빈,11
저,Noun,김준규,2
저,Noun,김진태,5
저,Noun,문무일,5
저,Noun,송광수,3
저,Noun,임채진,6
저,Noun,정상명,6
저,Noun,채동욱,5
저,Noun,한상대,11
저축은행,Noun,한상대,1
적,Noun,김수남,1
적,Noun,송광수,2
적,Noun,한상대,2
적,Suffix,김수남,6
적,Suffix,김종빈,21
적,Suffix,김준규,2
적,Suffix,문무일,12
적,Suffix,송광수,12
적,Suffix,임채진,6
적,Suffix,정상명,5
적,Suffix,채동욱,3
적막,Noun,송광수,1
적용,Noun,문무일,1
적용,Noun,채동욱,1
적은,Verb,채동욱,1
적지,Noun,김수남,1
적지,Noun,송광수,1
전,Noun,김수남,1
전,Noun,김진태,1
전,Noun,송광수,1
전,Noun,임채진,1
전,Noun,채동욱,2
전개,Noun,임채진,1
전국,Noun,김수남,2
전국,Noun,김진태,1
전국,Noun,임채진,1
전국,Noun,정상명,1
전국,Noun,채동욱,1
전국,Noun,한상대,1
전기,Noun,송광수,1
전념,Noun,임채진,1
전락,Noun,김종빈,1
전락,Noun,송광수,1
전락,Noun,임채진,1
전력,Noun,임채진,1
전문,Noun,송광수,1
전문화,Noun,채동욱,1
전부,Noun,임채진,1
전쟁,Noun,송광수,1
전쟁,Noun,한상대,12
전적,Noun,정상명,1
전진,Noun,정상명,1
전체,Noun,임채진,1
전투,Noun,한상대,1
전하,Noun,채동욱,1
전환,Noun,송광수,1
절제,Noun,김수남,5
절제,Noun,문무일,1
절제,Noun,임채진,2
절제,Noun,정상명,3
절차,Noun,김수남,1
절차,Noun,문무일,6
절차법,Noun,문무일,1
젊은,Adjective,김수남,1
젊은,Adjective,문무일,1
젊음,Noun,김종빈,1
점,Noun,김수남,2
점,Noun,김종빈,1
점,Noun,문무일,2
점,Noun,임채진,2
점검,Noun,김수남,1
점심,Noun,한상대,1
점철,Noun,한상대,1
접고,Verb,김수남,1
접는다고,Verb,정상명,1
정,Noun,김종빈,1
정,Noun,문무일,3
정,Noun,임채진,1
정권,Noun,한상대,1
정답,Noun,채동욱,1
정당성,Noun,김종빈,1
정당성,Noun,임채진,1
정당한,Adjective,송광수,1
정도,Noun,김수남,2
정도,Noun,임채진,1
정리,Noun,김진태,1
정리,Noun,정상명,1
정립,Noun,김수남,1
정립,Noun,임채진,1
정말,Noun,김수남,1
정말,Noun,한상대,1
정말로,Adverb,김종빈,1
정비,Noun,정상명,1
정비,Noun,한상대,1
정성,Noun,김수남,2
정성,Noun,문무일,1
정성,Noun,임채진,1
정성,Noun,채동욱,1
정성껏,Noun,한상대,1
정신,Noun,김수남,1
정의,Noun,김수남,7
정의,Noun,김종빈,5
정의,Noun,송광수,5
정의,Noun,정상명,2
정의,Noun,채동욱,3
정의롭,Noun,정상명,1
정이,Noun,김종빈,1
정재욱,Noun,한상대,1
정정당당한,Adjective,송광수,1
정제,Noun,송광수,1
정직하게,Adjective,정상명,1
정직한,Adjective,김준규,1
정진,Noun,정상명,1
정진,Noun,채동욱,1
정착,Noun,김수남,1
정착,Noun,김종빈,1
정치,Noun,김종빈,12
정치,Noun,송광수,2
정치,Noun,임채진,1
정치,Noun,정상명,2
정치,Noun,채동욱,2
정치가,Noun,김종빈,1
정확하게,Adjective,임채진,1
제,Modifier,김진태,1
제,Noun,김수남,2
제,Noun,김종빈,3
제,Noun,문무일,3
제,Noun,송광수,1
제,Noun,임채진,6
제,Noun,정상명,2
제,Noun,채동욱,1
제,Noun,한상대,1
제거,Noun,김종빈,1
제거,Noun,송광수,1
제공,Noun,송광수,1
제기,Noun,임채진,1
제대로,Noun,김진태,2
제대로,Noun,임채진,1
제도,Noun,김종빈,1
제도,Noun,문무일,1
제도,Noun,송광수,1
제도,Noun,임채진,1
제도,Noun,채동욱,1
제도,Noun,한상대,1
제언,Noun,임채진,1
졌습니다,Verb,한상대,1
조,Modifier,김종빈,1
조,Modifier,채동욱,1
조금,Noun,김종빈,1
조금,Noun,정상명,1
조금,Noun,한상대,1
조금씩,Adverb,김종빈,1
조금씩,Adverb,채동욱,1
조성,Noun,임채진,1
조정,Noun,김종빈,1
조정,Noun,송광수,2
조직,Noun,김종빈,4
조직,Noun,정상명,1
조직,Noun,한상대,1
조화,Noun,송광수,1
족,Noun,임채진,1
존경,Noun,김수남,1
존경,Noun,문무일,1
존경,Noun,정상명,1
존경,Noun,채동욱,1
존경,Noun,한상대,1
존립,Noun,김수남,1
존속,Noun,임채진,1
존재,Noun,송광수,2
존재,Noun,정상명,1
존중,Noun,김수남,1
존중,Noun,김종빈,2
존중,Noun,임채진,1
존중,Noun,정상명,2
존중,Noun,채동욱,1
좀,Noun,김진태,1
종료,Noun,문무일,1
종북,Noun,한상대,2
종북세력,Noun,한상대,1
종식,Noun,임채진,1
종착역,Noun,김준규,1
종합,Noun,송광수,1
좋은,Adjective,임채진,3
좋지,Adjective,송광수,1
좌익,Noun,한상대,2
죄송하다는,Adjective,김종빈,1
주,Modifier,김종빈,1
주,Modifier,김준규,3
주,Modifier,송광수,2
주,Modifier,임채진,3
주,Modifier,정상명,1
주게,Verb,임채진,1
주권,Noun,문무일,1
주기,Noun,문무일,1
주기,Noun,송광수,2
주는,Verb,김종빈,1
주말,Noun,한상대,1
주변,Noun,송광수,1
주시,Noun,송광수,2
주시,Noun,임채진,1
주시,Noun,정상명,1
주시리라,Verb,임채진,1
주신,Noun,김수남,1
주신,Noun,김종빈,1
주신,Noun,문무일,1
주신,Noun,임채진,1
주신,Noun,채동욱,1
주신다면,Verb,정상명,1
주실,Verb,김종빈,1
주실,Verb,임채진,1
주어,Noun,김종빈,1
주어져,Verb,김수남,1
주어져,Verb,김진태,1
주어진,Verb,김진태,1
주의,Noun,문무일,1
주임,Noun,한상대,1
주춧돌,Noun,김종빈,1
죽은,Verb,김종빈,1
죽은,Verb,임채진,1
준,Noun,문무일,2
준,Noun,송광수,1
준,Noun,임채진,1
준,Noun,채동욱,1
준,Noun,한상대,3
준다는,Verb,김종빈,1
준수,Noun,문무일,1
줄,Noun,김진태,1
줄,Noun,임채진,2
중립,Noun,김종빈,9
중립,Noun,송광수,1
중립,Noun,정상명,2
중립,Noun,채동욱,2
중립성,Noun,김수남,1
중립성,Noun,김종빈,1
중심,Noun,김진태,1
