terms,pos,type,count
!,Punctuation,권재진,4
!,Punctuation,김경한,2
!,Punctuation,김성호,3
!,Punctuation,김승규,3
!,Punctuation,김현웅,4
!,Punctuation,박상기,4
!,Punctuation,이귀남,1
!,Punctuation,조국,5
!,Punctuation,천정배,2
!,Punctuation,추미애,4
!,Punctuation,황교안,4
',Punctuation,박상기,8
',Punctuation,정성진,1
(,Punctuation,권재진,1
(,Punctuation,김경한,1
(,Punctuation,김성호,5
(,Punctuation,김현웅,1
(,Punctuation,박상기,3
(,Punctuation,이귀남,1
(,Punctuation,정성진,7
(,Punctuation,천정배,4
(,Punctuation,추미애,3
(,Punctuation,황교안,2
),Punctuation,김경한,1
),Punctuation,김성호,5
),Punctuation,박상기,2
),Punctuation,정성진,7
),Punctuation,천정배,4
),Punctuation,추미애,3
),Punctuation,황교안,1
"),",Punctuation,이귀남,1
)’,Punctuation,권재진,1
)’,Punctuation,박상기,1
")’,",Punctuation,김현웅,1
")’,",Punctuation,황교안,1
",",Punctuation,강금실,28
",",Punctuation,권재진,28
",",Punctuation,김경한,28
",",Punctuation,김성호,65
",",Punctuation,김승규,42
",",Punctuation,김현웅,33
",",Punctuation,박상기,55
",",Punctuation,이귀남,14
",",Punctuation,정성진,24
",",Punctuation,조국,40
",",Punctuation,천정배,24
",",Punctuation,추미애,25
",",Punctuation,황교안,35
.,Punctuation,강금실,42
.,Punctuation,권재진,60
.,Punctuation,김경한,57
.,Punctuation,김성호,78
.,Punctuation,김승규,33
.,Punctuation,김현웅,48
.,Punctuation,박상기,67
.,Punctuation,이귀남,49
.,Punctuation,정성진,37
.,Punctuation,조국,38
.,Punctuation,천정배,39
.,Punctuation,추미애,50
.,Punctuation,황교안,48
1,Number,김승규,1
10,Number,김경한,1
10,Number,이귀남,1
10,Number,추미애,1
100만,Number,정성진,1
11월,Number,이귀남,1
12월,Number,정성진,1
15년,Number,정성진,1
17,Number,김승규,1
180,Number,김경한,1
1년,Number,김승규,1
1년,Number,황교안,1
2,Number,김현웅,1
2,Number,이귀남,1
20,Number,권재진,1
20,Number,이귀남,1
20,Number,조국,1
2년,Number,권재진,1
2년,Number,김성호,1
2시,Number,강금실,1
3,Number,추미애,2
4,Number,김현웅,1
43,Number,김경한,1
4월,Number,김경한,2
4천만,Number,강금실,1
6,Number,황교안,1
6년,Number,김경한,1
7,Number,김성호,1
70,Number,김현웅,1
8,Number,박상기,1
80일,Number,추미애,1
9월,Number,김경한,1
9월,Number,정성진,1
9일,Number,김경한,1
Auden,Alpha,정성진,1
Clean,Alpha,천정배,1
FTA,Alpha,정성진,1
Firm,Alpha,천정배,1
G,Alpha,권재진,1
G,Alpha,이귀남,1
H,Alpha,정성진,1
Just,Alpha,천정배,1
Law,Alpha,천정배,1
Noblesse,Alpha,김성호,1
OECD,Alpha,추미애,1
Oblige,Alpha,김성호,1
Passion,Alpha,김성호,1
People,Alpha,김성호,1
Principle,Alpha,김성호,1
Safe,Alpha,천정배,1
TI,Alpha,김경한,1
W,Alpha,정성진,1
·,Punctuation,권재진,2
·,Punctuation,김현웅,3
·,Punctuation,박상기,8
·,Punctuation,이귀남,1
·,Punctuation,정성진,7
·,Punctuation,조국,3
·,Punctuation,천정배,3
·,Punctuation,추미애,2
‘,Foreign,권재진,6
‘,Foreign,김경한,10
‘,Foreign,김성호,3
‘,Foreign,김현웅,3
‘,Foreign,박상기,3
‘,Foreign,이귀남,2
‘,Foreign,정성진,5
‘,Foreign,조국,6
‘,Foreign,천정배,3
‘,Foreign,추미애,16
‘,Foreign,황교안,4
‘公正,Foreign,권재진,1
‘歲寒然後,Foreign,황교안,1
’,Punctuation,권재진,6
’,Punctuation,김경한,10
’,Punctuation,김성호,3
’,Punctuation,김현웅,2
’,Punctuation,박상기,2
’,Punctuation,이귀남,1
’,Punctuation,정성진,6
’,Punctuation,조국,5
’,Punctuation,천정배,3
’,Punctuation,추미애,15
’,Punctuation,황교안,4
"’,",Punctuation,조국,1
"’,",Punctuation,추미애,1
“,Foreign,강금실,4
“,Foreign,김성호,6
“,Foreign,김현웅,1
”,Foreign,강금실,4
”,Foreign,김성호,6
”,Foreign,김현웅,1
․,Foreign,권재진,2
․,Foreign,김경한,12
․,Foreign,김성호,14
․,Foreign,김승규,10
․,Foreign,이귀남,3
․,Foreign,황교안,6
‧,Foreign,추미애,1
公平無私,Foreign,정성진,1
啐啄同時,Foreign,추미애,1
庚子年,Foreign,추미애,1
掘井九軔而不及泉,Foreign,박상기,1
換骨奪胎,Foreign,박상기,1
整合,Foreign,정성진,1
易地思之,Foreign,김성호,1
有爲者譬若掘井,Foreign,박상기,1
木梗之患,Foreign,박상기,1
正道,Foreign,정성진,1
民無信不立,Foreign,김현웅,1
法治,Foreign,권재진,1
猶爲棄井也,Foreign,박상기,1
知松柏之後彫也,Foreign,황교안,1
精緻,Foreign,정성진,1
脫,Foreign,추미애,1
裨民補世,Foreign,이귀남,1
辯,Foreign,정성진,1
隨處作主,Foreign,권재진,1
가,Josa,강금실,15
가,Josa,권재진,10
가,Josa,김경한,18
가,Josa,김성호,17
가,Josa,김승규,6
가,Josa,김현웅,9
가,Josa,박상기,10
가,Josa,이귀남,16
가,Josa,정성진,11
가,Josa,조국,14
가,Josa,천정배,13
가,Josa,추미애,8
가,Josa,황교안,16
가,Verb,김경한,3
가,Verb,추미애,1
가겠습니다,Verb,조국,1
가겠습니다,Verb,추미애,1
가고,Verb,권재진,1
가고,Verb,김경한,1
가고자,Verb,추미애,2
가급적,Adverb,김승규,1
가기,Noun,강금실,1
가기,Noun,박상기,1
가까우므로,Adjective,정성진,1
가까운,Adjective,정성진,1
가꾸어,Verb,박상기,1
가끔,Noun,정성진,1
가는,Verb,강금실,2
가는,Verb,김경한,1
가는,Verb,김성호,1
가는,Verb,김현웅,1
가는,Verb,박상기,1
가는,Verb,조국,1
가능성,Noun,김성호,1
가능하게,Adjective,박상기,1
가능하도록,Adjective,천정배,1
가능한,Adjective,김현웅,1
가능해진,Adjective,김현웅,1
가다듬는,Verb,김승규,1
가득,Noun,강금실,1
가득하기를,Adjective,김성호,1
가득하기를,Adjective,김현웅,1
가득하기를,Adjective,이귀남,1
가득하기를,Adjective,조국,1
가득하기를,Adjective,천정배,1
가득하길,Adjective,황교안,1
가로막,Noun,김현웅,1
가르침,Noun,황교안,1
가리키는,Verb,박상기,1
가마,Noun,김성호,4
가면,Noun,황교안,1
가볍게,Adjective,박상기,1
가슴,Noun,강금실,2
가슴,Noun,김승규,1
가슴,Noun,황교안,2
가야,Noun,김승규,1
가야,Noun,황교안,1
가운데,Noun,김경한,1
가운데,Noun,정성진,1
가장,Noun,강금실,2
가장,Noun,권재진,2
가장,Noun,김경한,5
가장,Noun,김성호,1
가장,Noun,김현웅,1
가장,Noun,정성진,1
가장,Noun,추미애,2
가정,Noun,권재진,1
가정,Noun,김경한,1
가정,Noun,김성호,1
가정,Noun,김승규,1
가정,Noun,김현웅,1
가정,Noun,이귀남,1
가정,Noun,조국,1
가정,Noun,천정배,1
가정,Noun,황교안,1
가져,Verb,김경한,1
가져,Verb,황교안,1
가져야,Verb,황교안,1
가져왔는지,Verb,박상기,1
가족,Noun,권재진,3
가족,Noun,김경한,3
가족,Noun,김성호,5
가족,Noun,김승규,3
가족,Noun,김현웅,5
가족,Noun,박상기,5
가족,Noun,이귀남,2
가족,Noun,정성진,2
가족,Noun,조국,6
가족,Noun,천정배,2
가족,Noun,추미애,7
가족,Noun,황교안,5
가중,Noun,이귀남,1
가지,Noun,강금실,1
가지,Noun,권재진,1
가지,Noun,김경한,1
가지,Noun,김성호,2
가지,Noun,김승규,3
가지,Noun,박상기,1
가지,Noun,이귀남,2
가지,Noun,정성진,4
가지,Noun,조국,2
가지,Noun,천정배,2
가지,Noun,추미애,2
가지,Noun,황교안,3
가지도록,Verb,김현웅,1
가진,Verb,조국,1
가집니다,Verb,정성진,1
가치,Noun,권재진,1
가치,Noun,김경한,2
가치,Noun,김성호,1
가치,Noun,김현웅,2
가치,Noun,박상기,3
가치,Noun,이귀남,1
가치,Noun,정성진,1
가치,Noun,추미애,1
가치,Noun,황교안,1
각,Noun,강금실,1
각,Noun,이귀남,1
각,Noun,조국,1
각계,Noun,김승규,1
각계,Noun,박상기,1
각별,Noun,정성진,1
각별,Noun,추미애,2
각오,Noun,강금실,4
각오,Noun,김성호,1
각오,Noun,김승규,1
각오,Noun,박상기,1
각오,Noun,이귀남,2
각오,Noun,추미애,1
각오,Noun,황교안,1
각의,Noun,김경한,1
각인,Noun,황교안,1
각자,Noun,강금실,2
각자,Noun,김경한,1
각자,Noun,박상기,3
각자,Noun,조국,1
각자,Noun,추미애,2
각자,Noun,황교안,4
각종,Noun,권재진,1
각종,Noun,김경한,2
각종,Noun,김승규,1
각종,Noun,정성진,1
각지,Noun,김경한,1
각지,Noun,김성호,1
각하,Noun,김성호,1
각하,Noun,천정배,1
간,Noun,권재진,1
간,Noun,박상기,1
간,Suffix,김경한,2
간,Suffix,김성호,1
간곡히,Adverb,강금실,1
간곡히,Adverb,김성호,1
간극,Noun,황교안,1
간의,Noun,박상기,1
간절히,Adjective,김승규,1
간직,Noun,박상기,1
간호사,Noun,김현웅,2
갈,Verb,추미애,1
갈,Verb,황교안,1
갈고,Noun,황교안,1
갈등,Noun,권재진,2
갈등,Noun,김경한,2
갈등,Noun,박상기,2
갈등,Noun,황교안,1
갈림길,Noun,김현웅,1
갈취,Noun,이귀남,1
감,Noun,김경한,1
감,Noun,이귀남,1
감,Noun,황교안,1
감독,Noun,김현웅,1
감독,Noun,박상기,1
감독,Noun,조국,1
감사,Noun,강금실,1
감사,Noun,권재진,1
감사,Noun,김경한,2
감사,Noun,김성호,1
감사,Noun,김승규,1
감사,Noun,김현웅,1
감사,Noun,박상기,2
감사,Noun,이귀남,1
감사,Noun,정성진,1
감사,Noun,조국,1
감사,Noun,천정배,1
감사,Noun,추미애,2
감사,Noun,황교안,1
감사한,Verb,정성진,1
감사합니다,Verb,권재진,1
감사합니다,Verb,김경한,1
감사합니다,Verb,김성호,1
감사합니다,Verb,김승규,1
감사합니다,Verb,김현웅,1
감사합니다,Verb,박상기,1
감사합니다,Verb,이귀남,1
감사합니다,Verb,정성진,1
감사합니다,Verb,천정배,1
감사합니다,Verb,추미애,1
감사합니다,Verb,황교안,1
감상,Noun,정성진,1
감수,Noun,김성호,1
감아,Verb,박상기,1
감찰,Noun,권재진,2
감찰,Noun,김성호,1
감찰,Noun,정성진,2
감찰,Noun,천정배,1
감회,Noun,정성진,1
감회,Noun,황교안,1
감히,Noun,김경한,1
갑시다,Verb,박상기,2
갑시다,Verb,이귀남,1
강,Noun,김성호,1
강,Noun,이귀남,1
강,Noun,황교안,2
강구,Noun,이귀남,1
강국,Noun,추미애,1
강금실,Noun,김승규,1
강도,Noun,이귀남,1
강력,Noun,권재진,1
강력,Noun,김승규,1
강력범죄,Noun,권재진,1
강력범죄,Noun,김현웅,1
강력범죄,Noun,박상기,1
강력범죄,Noun,황교안,1
강력하게,Adjective,천정배,1
강조,Noun,김성호,1
강조,Noun,김승규,1
강조,Noun,천정배,1
강조,Noun,추미애,1
강한,Adjective,조국,2
강한,Adjective,추미애,1
강화,Noun,김승규,1
강화,Noun,정성진,7
강화하고,Adjective,김경한,1
강화하고,Adjective,박상기,1
강화하는,Adjective,정성진,1
강화하여,Adjective,김현웅,1
강화해야,Adjective,황교안,1
갖가지,Noun,김경한,1
갖고,Verb,권재진,1
갖고,Verb,이귀남,1
갖고,Verb,조국,1
갖고,Verb,추미애,1
갖는,Verb,김성호,1
갖추고,Verb,김승규,1
갖추는,Verb,김현웅,1
갖추도록,Verb,황교안,1
갖추어,Verb,황교안,1
갖추어야,Verb,박상기,1
갖추었다고,Verb,천정배,1
갖추지,Verb,정성진,1
갖춘,Verb,김성호,1
갖춘,Verb,조국,1
갖춘,Verb,황교안,1
같다고,Adjective,강금실,1
같되,Adjective,김승규,1
같아,Adjective,정성진,1
같은,Adjective,김경한,1
같은,Adjective,김성호,1
같은,Adjective,김승규,1
같은,Adjective,박상기,1
같은,Adjective,이귀남,1
같은,Adjective,정성진,2
같은,Adjective,천정배,1
같은,Adjective,추미애,1
같이,Adverb,강금실,3
같이,Adverb,김승규,3
같이,Adverb,박상기,2
같이,Adverb,이귀남,1
같이,Adverb,조국,1
같이,Josa,황교안,1
개개인,Noun,추미애,1
개국,Noun,김경한,1
개념,Noun,김현웅,1
개발,Noun,이귀남,2
개방,Noun,권재진,2
개별,Noun,추미애,1
개선,Noun,김경한,1
개선,Noun,김성호,4
개선,Noun,김승규,2
개선,Noun,김현웅,1
개선,Noun,박상기,4
개선,Noun,조국,1
개선,Noun,추미애,1
개월,Noun,김성호,1
개월,Noun,박상기,1
개월,Noun,이귀남,1
개월,Noun,황교안,1
개인,Noun,김경한,1
개인,Noun,김성호,1
개인,Noun,이귀남,1
개인,Noun,정성진,1
개인,Noun,조국,1
개인정보,Noun,김현웅,1
개정,Noun,권재진,1
개정,Noun,박상기,1
개정,Noun,정성진,1
개정,Noun,조국,1
개최,Noun,권재진,1
개최,Noun,이귀남,1
개혁,Noun,강금실,4
개혁,Noun,김경한,1
개혁,Noun,김성호,3
개혁,Noun,김승규,5
개혁,Noun,박상기,5
개혁,Noun,정성진,1
개혁,Noun,조국,10
개혁,Noun,천정배,5
개혁,Noun,추미애,17
개혁,Noun,황교안,2
객관,Noun,이귀남,2
객체,Noun,천정배,1
거나,Noun,김경한,2
거나,Noun,김성호,1
거나,Noun,김현웅,1
거나,Noun,이귀남,1
거나,Noun,정성진,1
거대,Noun,천정배,1
거대한,Adjective,김성호,1
거두고,Verb,추미애,1
거두어,Verb,김경한,1
거듭,Noun,김성호,2
거듭,Noun,김승규,1
거듭,Noun,황교안,1
거리,Noun,김경한,1
거부,Noun,천정배,1
거스,Noun,추미애,1
거창한,Adjective,권재진,1
거창한,Adjective,김현웅,1
걱정,Noun,김성호,1
걱정,Noun,황교안,1
건강,Noun,권재진,1
건강,Noun,김경한,1
건강,Noun,김성호,1
건강,Noun,김승규,1
건강,Noun,김현웅,2
건강,Noun,박상기,1
건강,Noun,이귀남,1
건강,Noun,조국,1
건강,Noun,천정배,2
건강,Noun,황교안,1
건강한,Adjective,권재진,1
건강한,Adjective,김경한,2
건국,Noun,이귀남,1
건설,Noun,김성호,3
건전성,Noun,이귀남,1
건전한,Adjective,이귀남,1
건전한,Adjective,천정배,1
걷힌,Verb,김승규,1
걸,Noun,권재진,1
걸,Noun,김승규,1
걸,Noun,이귀남,1
걸,Noun,추미애,1
걸림,Verb,권재진,1
걸어가야,Verb,조국,1
걸쳐,Verb,김경한,1
걸쳐,Verb,천정배,1
걸쳐,Verb,황교안,1
걸친,Verb,정성진,1
검,Noun,조국,1
검,Noun,황교안,1
검경,Noun,추미애,1
검사,Noun,강금실,3
검사,Noun,권재진,1
검사,Noun,김경한,1
검사,Noun,김성호,1
검사,Noun,박상기,1
검사,Noun,천정배,1
검은,Adjective,김승규,1
검찰,Noun,강금실,13
검찰,Noun,권재진,8
검찰,Noun,김경한,10
검찰,Noun,김성호,18
검찰,Noun,김승규,23
검찰,Noun,김현웅,2
검찰,Noun,박상기,10
검찰,Noun,이귀남,6
검찰,Noun,정성진,4
검찰,Noun,조국,20
검찰,Noun,천정배,7
검찰,Noun,추미애,15
검찰,Noun,황교안,9
검찰청,Noun,강금실,2
검찰총장,Noun,강금실,3
것,Noun,강금실,21
것,Noun,권재진,5
것,Noun,김경한,18
것,Noun,김성호,15
것,Noun,김승규,19
것,Noun,김현웅,12
것,Noun,박상기,18
것,Noun,이귀남,4
것,Noun,정성진,15
것,Noun,조국,10
것,Noun,천정배,5
것,Noun,추미애,17
것,Noun,황교안,7
것이므,Noun,김성호,1
것임,Noun,조국,1
게,Josa,강금실,1
게,Josa,권재진,1
게,Josa,김경한,1
게,Josa,김성호,4
게,Josa,김승규,1
게,Josa,이귀남,1
게,Josa,조국,2
게,Josa,추미애,1
게을리,Adverb,김성호,1
게을리,Adverb,박상기,1
겠습니까,Verb,김경한,1
겠습니다,Verb,김성호,1
겨울,Noun,박상기,1
격,Noun,이귀남,1
격,Noun,정성진,1
격려,Noun,김현웅,1
격려,Noun,조국,1
격리,Noun,김현웅,1
견,Noun,추미애,1
견제,Noun,강금실,2
견제,Noun,박상기,1
견제,Noun,조국,1
견제,Noun,천정배,1
결과,Noun,김경한,2
결과,Noun,김성호,1
결과,Noun,김승규,1
결과,Noun,추미애,1
결국,Adverb,강금실,1
결국,Adverb,박상기,1
결국,Adverb,정성진,2
결국,Adverb,황교안,1
결단,Noun,추미애,1
결정,Noun,김성호,2
결정,Noun,박상기,1
결정,Noun,천정배,1
결집,Noun,권재진,1
결집,Noun,김성호,1
결코,Noun,강금실,1
결코,Noun,김경한,1
결코,Noun,이귀남,2
결코,Noun,추미애,1
결하,Noun,김현웅,1
겸손한,Adjective,권재진,1
겸손한,Adjective,김성호,1
겸허,Noun,김승규,1
겸허,Noun,박상기,1
겸허,Noun,이귀남,1
겸허,Noun,황교안,1
겹,Noun,권재진,1
경,Modifier,김경한,1
경,Modifier,김승규,1
경,Modifier,박상기,1
경,Modifier,이귀남,1
경,Modifier,조국,1
경,Modifier,황교안,2
경건함에,Adjective,정성진,1
경기,Noun,권재진,1
경륜,Noun,김경한,1
경륜,Noun,황교안,1
경시,Noun,김승규,1
경에,Foreign,강금실,1
경우,Noun,정성진,2
경의,Noun,권재진,1
경의,Noun,김경한,1
경의,Noun,김성호,1
경의,Noun,박상기,1
경의,Noun,정성진,1
경의,Noun,조국,1
경자년,Noun,추미애,1
경쟁,Noun,김성호,2
경쟁,Noun,김현웅,1
경쟁,Noun,정성진,1
경쟁력,Noun,김경한,1
경쟁력,Noun,황교안,2
경제,Noun,권재진,1
경제,Noun,김경한,1
경제,Noun,김성호,3
경제,Noun,김승규,1
경제,Noun,김현웅,2
경제,Noun,박상기,1
경제,Noun,추미애,2
경제,Noun,황교안,1
경제력,Noun,김경한,1
경제활동,Noun,김성호,1
경직,Noun,박상기,1
경청,Noun,김경한,1
경청,Noun,추미애,1
경청,Noun,황교안,1
경향,Noun,김경한,1
경향,Noun,김성호,1
경험,Noun,김경한,1
경험,Noun,박상기,1
경험,Noun,정성진,1
경험,Noun,조국,1
곁,Noun,황교안,1
계,Suffix,강금실,1
계기,Noun,김승규,1
계기,Noun,이귀남,1
계속,Noun,황교안,1
계신,Adjective,김성호,1
계층,Noun,김경한,1
계층,Noun,박상기,3
계층,Noun,추미애,1
고,Josa,강금실,5
고,Josa,권재진,1
고,Josa,김경한,4
고,Josa,김성호,2
고,Josa,김승규,4
고,Josa,김현웅,2
고,Josa,이귀남,2
고,Josa,정성진,3
고,Josa,조국,7
고,Josa,천정배,2
고,Josa,추미애,2
고,Josa,황교안,6
고,Modifier,김경한,1
고,Modifier,조국,1
고,Noun,김성호,1
고,Noun,박상기,1
고,Noun,조국,1
고객,Noun,천정배,1
고결한,Adjective,김성호,1
고뇌,Noun,김승규,1
고도,Noun,김성호,1
고려,Noun,김성호,1
고려,Noun,박상기,1
고령화,Noun,박상기,1
고맙습니다,Adjective,강금실,1
고맙습니다,Adjective,조국,1
고민,Noun,권재진,1
고민,Noun,김성호,1
고민,Noun,김승규,1
고민,Noun,박상기,1
고민,Noun,조국,1
고생,Noun,김승규,1
고수,Noun,박상기,1
고시원,Noun,김현웅,1
고위,Noun,박상기,1
고위,Noun,조국,1
고위,Noun,추미애,1
고유,Noun,천정배,1
고정관념,Noun,김승규,1
고질,Noun,권재진,1
고질,Noun,김성호,1
고집,Noun,권재진,1
고쳐,Verb,황교안,1
고충,Noun,김성호,1
고통,Noun,김성호,1
고통,Noun,김현웅,1
고통,Noun,박상기,2
고통,Noun,이귀남,1
고통,Noun,추미애,1
고하,Noun,김성호,1
고하,Noun,김현웅,1
곧,Noun,김승규,1
골고루,Adverb,권재진,2
골고루,Adverb,김성호,1
골은,Verb,권재진,1
곳,Noun,권재진,1
곳,Noun,이귀남,1
곳,Noun,정성진,1
곳곳,Noun,권재진,1
공,Modifier,권재진,2
공,Modifier,박상기,1
공감,Noun,김경한,1
공감,Noun,김승규,1
공감,Noun,이귀남,1
공감,Noun,황교안,3
공개,Noun,권재진,1
공개,Noun,김성호,2
공격,Noun,권재진,1
공공,Modifier,김현웅,2
공공,Noun,김경한,1
공권력,Noun,박상기,1
공권력,Noun,이귀남,1
공급,Noun,정성진,1
공명정대,Noun,김성호,1
공명정대,Noun,추미애,1
공무원,Noun,김경한,1
공무원,Noun,김성호,1
공무원,Noun,김승규,1
공무원,Noun,정성진,3
공백,Noun,박상기,1
공백,Noun,추미애,1
공보,Noun,이귀남,1
공복,Noun,추미애,1
공유,Noun,강금실,1
공익,Noun,강금실,2
공익,Noun,천정배,1
공정,Noun,박상기,1
공정,Noun,추미애,1
공정사회,Noun,추미애,4
공정은,Noun,추미애,1
공정하게,Adjective,김현웅,1
공정하고,Adjective,김현웅,1
공정하고,Adjective,박상기,5
공정하고,Adjective,정성진,1
공정하고,Adjective,조국,1
공정하다는,Adjective,권재진,1
공정하다는,Adjective,김현웅,1
공정하지,Adjective,권재진,1
공정한,Adjective,권재진,2
공정한,Adjective,김성호,1
공정한,Adjective,김현웅,1
공정한,Adjective,조국,1
공정한,Adjective,천정배,3
공직,Noun,김경한,2
공직,Noun,정성진,1
공직자,Noun,강금실,1
공직자,Noun,김성호,3
공직자,Noun,김현웅,1
공직자,Noun,박상기,1
공직자,Noun,조국,1
공직자,Noun,추미애,1
공판,Noun,정성진,1
공평,Noun,정성진,1
공평,Noun,황교안,1
공평하게,Adjective,김성호,1
공평하고,Adjective,황교안,2
과,Josa,강금실,5
과,Josa,권재진,20
과,Josa,김경한,17
과,Josa,김성호,30
과,Josa,김승규,17
과,Josa,김현웅,15
과,Josa,박상기,16
과,Josa,이귀남,16
과,Josa,정성진,15
과,Josa,조국,8
과,Josa,천정배,14
과,Josa,추미애,13
과,Josa,황교안,19
과,Noun,김성호,2
과,Noun,조국,1
과,Noun,추미애,2
과감,Noun,김승규,1
과거,Noun,김승규,1
과거,Noun,김현웅,1
과거,Noun,박상기,1
과거,Noun,조국,1
과거,Noun,천정배,1
과는,Josa,박상기,1
과도,Josa,정성진,1
과정,Noun,강금실,1
과정,Noun,권재진,1
과정,Noun,김승규,1
과정,Noun,박상기,1
과정,Noun,황교안,1
과제,Noun,강금실,1
과제,Noun,김경한,1
과제,Noun,김성호,2
과제,Noun,김승규,1
과제,Noun,김현웅,1
과제,Noun,박상기,3
과제,Noun,이귀남,4
과제,Noun,정성진,6
과제,Noun,조국,3
과제,Noun,천정배,1
과제,Noun,황교안,1
과중,Noun,박상기,1
관,Noun,강금실,3
관,Noun,정성진,2
관,Noun,천정배,1
관,Noun,추미애,2
관련,Noun,강금실,1
관련,Noun,김승규,3
관련,Noun,박상기,2
관련,Noun,정성진,2
관련,Noun,조국,1
관련,Noun,추미애,1
관료,Noun,김성호,1
관료,Noun,정성진,1
관리,Noun,김경한,1
관리,Noun,정성진,1
관리,Noun,추미애,2
관심,Noun,김경한,1
관심,Noun,황교안,1
관심사,Noun,정성진,1
관여,Noun,김경한,1
관점,Noun,김성호,1
관점,Noun,정성진,1
관철,Noun,권재진,1
관철,Noun,김경한,1
관철,Noun,이귀남,1
관해,Noun,강금실,1
관행,Noun,권재진,1
관행,Noun,김경한,1
관행,Noun,김성호,2
관행,Noun,김현웅,1
관행,Noun,박상기,1
관행,Noun,추미애,1
광범위한,Adjective,김현웅,1
광복,Noun,김현웅,1
괴롭히는,Verb,김현웅,1
교란,Noun,권재진,1
교란,Noun,김성호,1
교육,Noun,김현웅,1
교육,Noun,정성진,1
교육,Noun,추미애,1
교육,Noun,황교안,1
교정,Noun,김승규,1
교정,Noun,김현웅,1
교정,Noun,박상기,1
교정,Noun,정성진,1
교정,Noun,조국,1
교정,Noun,천정배,1
교정,Noun,추미애,3
교정,Noun,황교안,1
교통,Noun,권재진,1
교화,Noun,김경한,1
교화,Noun,김현웅,1
교화,Noun,추미애,1
교환,Noun,강금실,1
구,Modifier,김승규,1
구름,Noun,김승규,1
구석구석,Noun,김현웅,1
구성,Noun,강금실,1
구성,Noun,조국,1
구성원,Noun,김경한,2
구성원,Noun,김성호,1
구성원,Noun,김현웅,1
구성원,Noun,박상기,4
구성원,Noun,이귀남,1
구성원,Noun,추미애,1
구속,Noun,권재진,1
구속,Noun,김경한,1
구속,Noun,김성호,1
구실,Noun,정성진,1
구절,Noun,정성진,1
구조,Noun,권재진,1
구조,Noun,김성호,1
구조,Noun,박상기,1
구체,Noun,강금실,1
구체,Noun,김성호,1
구체,Noun,김승규,1
구체,Noun,천정배,1
구축,Noun,황교안,1
구해,Noun,김성호,1
구해,Noun,이귀남,1
구현,Noun,김승규,1
구현,Noun,박상기,1
구현,Noun,이귀남,1
구현,Noun,정성진,1
구현,Noun,조국,1
구현,Noun,천정배,2
구현,Noun,추미애,3
구호,Noun,권재진,1
구호,Noun,김현웅,1
구호,Noun,황교안,1
국가,Noun,권재진,6
국가,Noun,김경한,4
국가,Noun,김성호,4
국가,Noun,김승규,1
국가,Noun,김현웅,6
국가,Noun,박상기,2
국가,Noun,이귀남,3
국가,Noun,천정배,2
국가,Noun,추미애,2
국가,Noun,황교안,4
국가경쟁력,Noun,김성호,1
국가경쟁력,Noun,정성진,5
국가행정,Noun,천정배,1
국격,Noun,권재진,1
국격,Noun,추미애,1
국내,Noun,권재진,1
국내외,Noun,권재진,1
국무위원,Noun,박상기,1
국민,Noun,강금실,5
국민,Noun,권재진,15
국민,Noun,김경한,9
국민,Noun,김성호,33
국민,Noun,김승규,16
국민,Noun,김현웅,13
국민,Noun,박상기,23
국민,Noun,이귀남,9
국민,Noun,정성진,13
국민,Noun,조국,14
국민,Noun,천정배,37
국민,Noun,추미애,17
국민,Noun,황교안,25
국법,Noun,황교안,1
국운,Noun,김현웅,1
국적,Noun,천정배,1
국정,Noun,박상기,2
국정,Noun,추미애,2
국정원,Noun,추미애,1
국제,Noun,김경한,1
국제,Noun,박상기,1
국제,Noun,이귀남,1
국제,Noun,정성진,1
국제,Noun,황교안,1
국회,Noun,박상기,1
국회,Noun,조국,1
국회,Noun,추미애,2
국회의원,Noun,김경한,1
군림,Noun,추미애,1
군사독재,Noun,김성호,1
굳건,Adjective,김성호,1
굳게,Adjective,강금실,1
궁극,Noun,김성호,1
궁극,Noun,추미애,1
권,Suffix,강금실,1
권,Suffix,김경한,1
권,Suffix,김승규,2
권,Suffix,이귀남,1
권,Suffix,조국,1
권,Suffix,천정배,1
권,Suffix,황교안,1
권력,Noun,김성호,2
권력,Noun,박상기,1
권력,Noun,조국,4
권력,Noun,천정배,2
권력,Noun,추미애,4
권리,Noun,김성호,2
권리,Noun,조국,1
권리,Noun,천정배,1
권위,Noun,강금실,2
권위,Noun,권재진,1
권위,Noun,김성호,1
권위,Noun,천정배,1
권익,Noun,김성호,1
권재진,Noun,황교안,1
권한,Noun,권재진,1
권한,Noun,김성호,2
권한,Noun,박상기,1
권한,Noun,조국,6
권한,Noun,천정배,3
권한,Noun,추미애,1
귀,Modifier,김승규,1
귀,Noun,권재진,1
규격,Noun,정성진,1
규모,Noun,이귀남,1
규정,Noun,김성호,1
균형,Noun,강금실,1
균형,Noun,박상기,1
균형,Noun,조국,1
균형,Noun,황교안,3
그,Noun,강금실,3
그,Noun,권재진,4
그,Noun,김경한,8
그,Noun,김성호,7
그,Noun,김승규,6
그,Noun,김현웅,3
그,Noun,박상기,5
그,Noun,이귀남,1
그,Noun,정성진,4
그,Noun,조국,4
그,Noun,천정배,1
그,Noun,추미애,5
그,Noun,황교안,6
그것,Noun,강금실,2
그것,Noun,이귀남,1
그늘,Noun,정성진,1
